artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,quality,perf_id,album,album_date,repetition,align_file,album_id,split
Claudio Arrau,1,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: 2. Rondo. Allegro",237.0,Ludwig van Beethoven,1189,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06472.mid",https://www.youtube.com/watch?v=Bcb-7mffH1M,,6472,"Beethoven: Piano Sonatas Nos. 12, 15, 19 & 20",1992-05-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06472_infer_corresp.txt",28,train
Alfred Brendel,0,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: 2. Rondo. Allegro",216.48,Ludwig van Beethoven,1189,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06475.mid",https://www.youtube.com/watch?v=LbZhzdyAoRY,,6475,Beethoven: Complete Piano Sonatas & Concertos,2010-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06475_infer_corresp.txt",16,validation
Alfred Brendel,0,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: 2. Rondo. Allegro",214.666,Ludwig van Beethoven,1189,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06476.mid",https://www.youtube.com/watch?v=M-dZ4NhGEMs,,6476,Brendel spielt Beethoven (Klavierkonzerte / Klaviersonaten),2010-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06476_infer_corresp.txt",72,train
Alfred Brendel,0,"Piano Sonata No.19 in G minor, Op.49 No.1: 2. Rondo (Allegro)",233.666,Ludwig van Beethoven,1189,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06477.mid",https://www.youtube.com/watch?v=_7ku0noaHAA,,6477,Beethoven: The Complete Piano Sonatas,2009-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06477_infer_corresp.txt",65,train
Alfred Brendel,0,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: II. Rondo. Allegro",219.733,Ludwig van Beethoven,1189,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06478.mid",https://www.youtube.com/watch?v=htLvphMXcos,,6478,"Beethoven: Piano Sonatas, Vol. 2",1991-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06478_infer_corresp.txt",54,train
Friedrich Gulda,3,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: II. Rondo. Allegro",184.0,Ludwig van Beethoven,1189,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06481.mid",https://www.youtube.com/watch?v=3AmhvQnv6gQ,,6481,Beethoven: Complete Piano Sonatas,2021-07-23,,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06481_infer_corresp.txt",15,train
Friedrich Gulda,3,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: II. Rondo. Allegro",197.4,Ludwig van Beethoven,1189,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06482.mid",https://www.youtube.com/watch?v=jOtblby74R4,,6482,"Milestones of a Piano Legend: Friedrich Gulda, Vol. 7",2018-10-05,,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06482_infer_corresp.txt",91,validation
Wilhelm Kempff,5,"Piano Sonata No. 19 in G Minor, Op. 49, No. 1: II. Rondo (Allegro)",232.133,Ludwig van Beethoven,1189,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06484.mid",https://www.youtube.com/watch?v=LbwJI7ffQvU,,6484,Beethoven: Sonatas Nos. 13 - 19,2019-09-13,,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06484_infer_corresp.txt",59,test
Wilhelm Kempff,5,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: II. Rondo (Allegro)",225.0,Ludwig van Beethoven,1189,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06486.mid",https://www.youtube.com/watch?v=luVxR0STNXk,,6486,Beethoven: The Piano Sonatas,1995-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06486_infer_corresp.txt",69,test
Sviatoslav Richter,4,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",384.293,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06491.mid",https://www.youtube.com/watch?v=QqQY2zEJcnw,,6491,Beethoven: The Last Three Piano Sonatas,2017-04-07,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06491_infer_corresp.txt",67,train
Daniel Barenboim,2,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",446.306,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06499.mid",https://www.youtube.com/watch?v=EdGzKCoEcqc,,6499,Beethoven: Piano Sonatas Nos. 27-32,2020-10-30,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06499_infer_corresp.txt",36,train
Daniel Barenboim,2,"Piano Sonata No. 31 in A-Flat Major, Op. 110: 1. Moderato cantabile molto espressivo",434.933,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06500.mid",https://www.youtube.com/watch?v=9R8Io9h-edI,,6500,Beethoven For All - The Piano Sonatas,2006-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06500_infer_corresp.txt",7,train
Claudio Arrau,1,"Sonata No. 31 in A-flat Major, Op. 110: I. Moderato cantabile, molto espressivo",423.466,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06501.mid",https://www.youtube.com/watch?v=5m8SbI3lz8w,,6501,The Unreleased Beethoven Recital 1959,2021-09-24,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06501_infer_corresp.txt",115,train
Claudio Arrau,1,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",432.733,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06503.mid",https://www.youtube.com/watch?v=HVm-9MLfM4k,,6503,Beethoven: Piano Sonatas,2020-02-07,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06503_infer_corresp.txt",24,train
Claudio Arrau,1,"Beethoven: Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",435.133,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06505.mid",https://www.youtube.com/watch?v=3-vxSzs3JWc,,6505,Icon: Claudio Arrau,2011-02-21,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06505_infer_corresp.txt",83,train
Alfred Brendel,0,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",331.52,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06508.mid",https://www.youtube.com/watch?v=Y2LcVkUCQ4g,,6508,"The Legendary Early Recordings - Alfred Brendel, Vol. 10",2019-04-05,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06508_infer_corresp.txt",111,train
Alfred Brendel,0,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile, molto espressivo",331.506,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06509.mid",https://www.youtube.com/watch?v=VL_uvp4a3uw,,6509,Top 50 Beethoven,2018-06-15,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06509_infer_corresp.txt",116,validation
Alfred Brendel,0,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",399.386,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06510.mid",https://www.youtube.com/watch?v=sztheZ4pinA,,6510,"Haydn: Piano Sonata, H.XVI No. 20; Beethoven: Piano Sonata, Op. 110; Schubert: Impromptu, D. 935; Mozart: Piano Sonata, K. 457",2010-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06510_infer_corresp.txt",82,train
Alfred Brendel,0,"Piano Sonata No. 31 in A-Flat Major, Op. 110: 1. Moderato cantabile molto espressivo",427.0,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06511.mid",https://www.youtube.com/watch?v=S5lMmhu5zIc,,6511,"Beethoven: Piano Sonatas No.30 Op.109, No.31 Op.110 & No.32 Op.111",1996-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06511_infer_corresp.txt",26,train
Friedrich Gulda,3,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",365.24,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06518.mid",https://www.youtube.com/watch?v=grYi2YzUwGk,,6518,Beethoven: Complete Piano Sonatas,2021-07-23,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06518_infer_corresp.txt",15,train
Friedrich Gulda,3,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo (Live)",448.96,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06519.mid",https://www.youtube.com/watch?v=Rx3_MeolSqU,good quality,6519,"Mozart, Beethoven & Others: Piano Works (Remastered 2021) [Live]",2021-02-12,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06519_infer_corresp.txt",96,train
Friedrich Gulda,3,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo (Live)",403.586,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06520.mid",https://www.youtube.com/watch?v=5ujhXTLozaE,good quality,6520,Friedrich Gulda: The Stuttgart Solo Recitals (Live),2019-09-13,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06520_infer_corresp.txt",78,train
Friedrich Gulda,3,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",448.946,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06523.mid",https://www.youtube.com/watch?v=6gg0w7YtrPI,,6523,"Friedrich Gulda: Piano Recital (Schwetzinger Festspiele Edition, 1959)",2010-05-25,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06523_infer_corresp.txt",77,validation
Wilhelm Kempff,5,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",378.493,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06525.mid",https://www.youtube.com/watch?v=RKBPzibk2rg,,6525,Beethoven: Sonatas Nos. 27 - 32,2019-09-13,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06525_infer_corresp.txt",61,test
Wilhelm Kempff,5,"Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressione",366.026,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06526.mid",https://www.youtube.com/watch?v=uT0A7pWl-C4,,6526,Beethoven: The Piano Sonatas,2013-05-27,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06526_infer_corresp.txt",69,train
Wilhelm Kempff,5,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",364.0,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06528.mid",https://www.youtube.com/watch?v=kwAyS_GiEkc,,6528,Beethoven: The Piano Sonatas,1995-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06528_infer_corresp.txt",69,validation
Wilhelm Kempff,5,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",378.0,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06529.mid",https://www.youtube.com/watch?v=HCEW6xVf_3g,,6529,Beethoven: The Late Piano Sonatas,1965-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06529_infer_corresp.txt",68,train
Claudio Arrau,1,"Sonata No. 31 in A-flat Major, Op. 110: II. Scherzo: Allegro molto",142.013,Ludwig van Beethoven,1194,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06565.mid",https://www.youtube.com/watch?v=qEw0Ow3nM5s,,6565,The Unreleased Beethoven Recital 1959,2021-09-24,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06565_infer_corresp.txt",115,test
Sviatoslav Richter,4,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto",147.533,Ludwig van Beethoven,1194,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06589.mid",https://www.youtube.com/watch?v=O6jcYglSVIM,,6589,Beethoven: The Last Three Piano Sonatas,2017-04-07,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06589_infer_corresp.txt",67,train
Daniel Barenboim,2,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto",148.76,Ludwig van Beethoven,1194,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06596.mid",https://www.youtube.com/watch?v=cM3aLUCtXys,,6596,Beethoven: Piano Sonatas Nos. 27-32,2020-10-30,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06596_infer_corresp.txt",36,train
Daniel Barenboim,2,"Piano Sonata No. 31 in A-Flat Major, Op. 110: 2. Allegro molto",141.026,Ludwig van Beethoven,1194,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06597.mid",https://www.youtube.com/watch?v=r4gGE-NO0M4,,6597,Beethoven For All - The Piano Sonatas,2006-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06597_infer_corresp.txt",7,train
Claudio Arrau,1,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto",136.226,Ludwig van Beethoven,1194,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06599.mid",https://www.youtube.com/watch?v=szT4wBLqMB0,,6599,Beethoven: Piano Sonatas,2020-02-07,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06599_infer_corresp.txt",24,train
Alfred Brendel,0,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto",132.333,Ludwig van Beethoven,1194,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06604.mid",https://www.youtube.com/watch?v=iVH08bYDzpU,,6604,"Haydn: Piano Sonata, H.XVI No. 20; Beethoven: Piano Sonata, Op. 110; Schubert: Impromptu, D. 935; Mozart: Piano Sonata, K. 457",2010-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06604_infer_corresp.txt",82,train
Alfred Brendel,0,"Piano Sonata No. 31 in A-Flat Major, Op. 110: 2. Allegro molto",133.979,Ludwig van Beethoven,1194,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06605.mid",https://www.youtube.com/watch?v=HdLMyB9omo8,,6605,"Beethoven: Piano Sonatas No.30 Op.109, No.31 Op.110 & No.32 Op.111",1996-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06605_infer_corresp.txt",26,test
Friedrich Gulda,3,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto",113.306,Ludwig van Beethoven,1194,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06611.mid",https://www.youtube.com/watch?v=UvhQ_WNEiyY,,6611,Beethoven: Complete Piano Sonatas,2021-07-23,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06611_infer_corresp.txt",15,train
Friedrich Gulda,3,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto (Live)",138.053,Ludwig van Beethoven,1194,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06612.mid",https://www.youtube.com/watch?v=goVYpdMlVOI,good quality,6612,"Mozart, Beethoven & Others: Piano Works (Remastered 2021) [Live]",2021-02-12,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06612_infer_corresp.txt",96,train
Friedrich Gulda,3,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto (Live)",117.84,Ludwig van Beethoven,1194,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06613.mid",https://www.youtube.com/watch?v=GliLwGYv-6s,good quality,6613,Friedrich Gulda: The Stuttgart Solo Recitals (Live),2019-09-13,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06613_infer_corresp.txt",78,train
Wilhelm Kempff,5,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto",136.013,Ludwig van Beethoven,1194,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06616.mid",https://www.youtube.com/watch?v=gOe2s1UZKrs,,6616,Beethoven: Sonatas Nos. 27 - 32,2019-09-13,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06616_infer_corresp.txt",61,train
